MEpurple	MEroyalblue	MElightyellow	MEred	MEmagenta	MEyellow	MEblue	MEgrey60	MEblack	MEmidnightblue	MEbrown	MEgreen	MEsalmon	MEpink	MEtan	MEturquoise	MElightcyan	MEcyan	MEgreenyellow	MElightgreen	MEgrey
0.0510393283568589	0.0325609667752078	-0.0717520466087362	-0.00302698156183892	-0.0225182701617253	-0.146627242446493	-0.073655050039898	-0.02034746817636	-0.0962333105554125	-0.0609965143422735	-0.0409796081278021	0.0862294971969999	0.0943434230540285	0.144415510810381	0.162356820597298	0.0925264786925752	-0.017543113344998	0.0119732405064002	0.131850681452196	0.0360769076700586	0.000259152575497156
0.052939322205339	0.0369866972481423	-0.0818494440674256	0.000581459183883107	-0.027958668132788	-0.148095419703543	-0.073293370601341	-0.0110959648976324	-0.0947810379484094	-0.0567139921223273	-0.0413025087458956	0.0841202427674926	0.0912000248862674	0.138380041675357	0.167668726078441	0.0914358389146827	-0.0175765502630564	0.00934902241872895	0.133714375582897	0.0371029576012419	0.000231957832032044
0.0428748091450365	0.0479585404097933	-0.0747109409777114	-0.00988559797325414	-0.00747470313093863	-0.15299425976124	-0.0698103558660236	-0.0353763751653256	-0.0780831763544921	-0.0405048967036922	-0.0459757699698571	0.0724624328933111	0.101209012246905	0.0794070288292618	0.147487967413586	0.0932003256404258	-0.133064955999206	0.0787843744415835	0.0927775397561654	0.0277726698116083	0.000714885989596546
0.0385690636276194	0.0587607269322252	-0.07041654109295	-0.010594943831092	-0.0079364119990196	-0.152857306341726	-0.0698178946418839	-0.0337207729814097	-0.0828807361216503	-0.0379585149802431	-0.0461687000316471	0.0735806849857496	0.100845028322114	0.0829010188199242	0.150292649529101	0.0934430138978977	-0.13645876976537	0.0851850200993926	0.101867674028183	0.033201806430028	0.000774002301865082
0.0351751943144841	0.0409008200171636	-0.0671890383005706	-0.00987031709109526	-0.00697651772714117	-0.153918586671313	-0.0702984230416979	-0.0339617271580628	-0.0828904787413116	-0.0388997523204255	-0.0473182529161009	0.0741465546268301	0.0970468399066386	0.0801045508144196	0.154558531222062	0.0926374633541635	-0.135387435480646	0.0835930626769549	0.10096404204963	0.024055022634437	0.000744685181861766
0.0391609044260626	0.0511559189988028	-0.0721140972443752	-0.00812618677070629	-0.00569629273722611	-0.152476300195117	-0.0694449119910208	-0.0301925584816198	-0.0790873010093285	-0.0396649305414953	-0.0456828847803385	0.0760856209079983	0.0993430263827195	0.0863266511096145	0.152509132045586	0.0949600146924111	-0.13558161218052	0.0803960200589794	0.0991487579913978	0.0352386258404581	0.000664326291124864
0.107147841419451	-0.0301559232951251	-0.0425660087991502	0.0670079497399808	-0.109875647640047	0.0136955729597853	0.0330175444329503	0.124085842236347	-0.0788794392695734	-0.139692720146482	-0.0311435105681624	-0.0479287741105005	-0.135278393662069	0.0136701700784549	0.00732535817332585	-0.0141821387377583	0.0920163788143928	0.0489163953323381	0.143055850275066	0.132835922922335	0.000633386418107261
0.110631320016722	-0.0179427516192879	-0.0303249070913884	0.065079103535843	-0.115196313661044	0.0157219081447876	0.0331723452463544	0.127144113568772	-0.0803463205952259	-0.144061541595516	-0.0312356573959681	-0.0444197727272669	-0.132292719783278	0.0172578183879578	0.00884502340778558	-0.0147570209248576	0.0939818409024041	0.0517659283783674	0.143591034689027	0.130916736674614	0.000476123494502365
0.110703045741217	-0.0251862509215091	-0.0446038810286219	0.0654752901013385	-0.114985550082159	0.0151862851265542	0.0325323699033652	0.1239699179029	-0.0806481525267656	-0.148962796872645	-0.031660566836923	-0.0443733524107935	-0.130751457471159	0.0152714587080605	0.00923275948515795	-0.0155863365511156	0.0819150920308525	0.0464257871197071	0.147668117822366	0.127980525162567	0.000551154479822307
0.11146941716468	-0.0345330632698946	-0.0298468235864498	0.0675471286347129	-0.114790411726394	0.0132500823906787	0.0323676575395815	0.126196069360271	-0.0839361491889557	-0.144401466426471	-0.0314517335530793	-0.0505468872017219	-0.127871066681292	0.0154587579058847	0.0129337385019481	-0.0139031599310031	0.0914013744542302	0.0496570310096101	0.145123514244786	0.132308249893366	0.000523118520123385
0.122419554904195	-0.0215166849656647	-0.0577069858674409	0.0517994625776729	-0.118003676665082	0.011194505843752	0.0287242969511619	0.105183204089217	-0.0814836088731906	-0.144321347358724	-0.0313953486395202	-0.0267731948640672	-0.121321627121493	0.0506541856308427	0.026185152118985	-0.0139985338797608	0.0795067971586072	-0.00866943845453401	0.147860174527412	0.130363629959979	-0.000368944368546479
0.125320933866248	-0.0325400450087301	-0.0435480612537269	0.0512840246783435	-0.120514108449314	0.00907766376076592	0.0296636775950636	0.109730518083359	-0.0814207618844939	-0.140113782428493	-0.0309684412593882	-0.02517357568787	-0.118878676146315	0.0505747086329251	0.0256430244603122	-0.0105103016130346	0.0769254693519775	-0.00955509643524641	0.155424637158935	0.133383880403106	-0.000334258192153183
0.119598665553244	-0.0273007211196988	-0.0502923746213161	0.0518796005496281	-0.120305939024742	0.0106999454464376	0.0289677418576356	0.108364072728092	-0.0768151569747437	-0.143423700286301	-0.0306554044275187	-0.0253806076234062	-0.123000809020167	0.0504270232450819	0.026842288312605	-0.0117547200614201	0.0746292907628845	-0.00599499326435148	0.154215936373702	0.133483467314192	-0.000869886002595245
0.12258994810079	-0.0204622007482604	-0.0429895711103691	0.0535397880210477	-0.122738930075657	0.0109211144765534	0.0292262703881075	0.103924665166616	-0.085702561979248	-0.145126106398165	-0.0329761749612569	-0.025216205054029	-0.124673754436585	0.0482989281317583	0.0246307488218323	-0.0113292547770871	0.0827362637992654	-0.0103431630841518	0.148825933483181	0.133387959558949	-0.000475931631802119
0.101774319840016	-0.0139256690986441	-0.0177619509222058	0.0648775872018507	-0.101290668640767	0.0317187613952707	0.0428380655392348	0.106557097602341	-0.0568608484432235	-0.121886604230334	-0.0315946365264588	-0.0575990990622796	-0.114206029163815	0.0107294570708445	-0.0076030865572591	-0.0213947424322632	0.0611082985155568	0.0290385255573103	0.116966544205509	0.109920961581297	0.000396513792590318
0.0996456880579736	-0.0140609364154125	-0.0104222491560646	0.0627088311732001	-0.098363904921493	0.0320643162240132	0.0431658664663363	0.104085936433086	-0.0511941412084926	-0.122364754151097	-0.0311137912552069	-0.0607071942042487	-0.121314513762554	0.0059266542767727	-0.0036802432651559	-0.020300147168175	0.0575786997786665	0.0345751367521213	0.113948652409617	0.108074267386132	0.000379216729401151
0.102358952733097	-0.0152294577748627	-0.00358763824346779	0.0649144587283516	-0.0989566840123625	0.0334699868514223	0.0421327386789459	0.106291847625961	-0.0545232913293805	-0.119408273524837	-0.0326949104773129	-0.0584738545967723	-0.115010532212564	0.00676454706629385	-0.0136131317581838	-0.0215361236236806	0.055844463828065	0.0350455197724736	0.118223124348764	0.11407758162694	0.000319667380894751
0.103047073847822	-0.000111713228395971	-0.0124659120054506	0.0651956428671937	-0.0992584272045371	0.0326772408870608	0.0412973468411881	0.105193760459767	-0.0575400737259542	-0.123877300771387	-0.0330709746536383	-0.0616072684360827	-0.119169904702598	0.00273027688754789	-0.00789290725173893	-0.020117298580535	0.0598490123828105	0.0300240036841418	0.116691944035298	0.107989882620913	0.000412486951918169
